## [iView]
## Converted from:	abcedf
## Date:	00.00.0000 00:00:00
## Version:	IDF Converter 0.0.00
## IDF Version:	0
## Sample Rate:	500
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4651                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	abcedf                                                                                                                                                                                                                                                          
## Description:	abc                                                                                                                                                                                                                                                             
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1920 1200
## Calibration Point 0:	Position(960;600)
## Calibration Point 1:	Position(480;120)
## Calibration Point 2:	Position(1728;300)
## Calibration Point 3:	Position(1440;1080)
## Calibration Point 4:	Position(192;900)
## [Geometry]
## Stimulus Dimension [mm]:	474 297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	abcdefaoe
## Operating System :	0.0
## iView X Version:	0.0.00
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, HEADPOSITION, HEADROTATION, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [mm]	H ROT Y [mm]	H ROT Z [mm]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
16291807329	SMP	1	0.00	0.00	617.24	455.13	0.00	0.00	0.00	13.52	13.52	3.67	411.00	462.00	417.00	461.00	621.49	455.00	628.53	455.00	0.00	0.00	0.00	0.00	0	956	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-60.20	13.45	652.42	-3.81	14.47	622.11	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291809314	SMP	1	0.00	0.00	615.97	455.16	0.00	0.00	0.00	13.51	13.51	3.67	410.00	462.00	416.00	461.00	620.50	455.00	627.53	455.00	0.00	0.00	0.00	0.00	0	1423	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-60.47	13.45	652.46	-4.06	14.47	621.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291811305	SMP	1	0.00	0.00	610.71	455.14	0.00	0.00	0.00	13.59	13.59	3.67	405.00	462.00	411.00	461.00	615.49	455.00	622.53	455.00	0.00	0.00	0.00	0.00	0	876	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-61.81	13.45	652.51	-5.33	14.47	621.77	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291815310	SMP	1	0.00	0.00	611.77	455.24	0.00	0.00	0.00	12.23	12.23	3.60	408.00	462.00	413.00	461.00	617.51	455.00	624.39	455.32	0.00	0.00	0.00	0.00	0	635	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-61.21	13.47	653.24	-4.84	14.42	621.67	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291817310	SMP	1	0.00	0.00	610.76	455.40	0.00	0.00	0.00	12.06	12.06	3.54	406.00	462.00	412.00	461.00	616.38	455.33	623.49	455.47	0.00	0.00	0.00	0.00	0	1176	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-61.62	13.47	653.28	-5.09	14.36	621.47	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291819307	SMP	1	0.00	0.00	605.09	455.55	0.00	0.00	0.00	12.08	12.08	3.48	401.00	462.00	407.00	461.00	610.00	455.00	618.49	455.49	0.00	0.00	0.00	0.00	0	822	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-62.95	13.47	653.31	-6.53	14.38	620.77	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291823357	SMP	1	0.00	0.00	605.15	455.26	0.00	0.00	0.00	11.10	11.10	3.39	403.00	463.00	409.00	462.00	613.00	455.51	620.50	455.50	0.00	0.00	0.00	0.00	0	699	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-62.42	13.20	653.35	-5.89	14.31	620.41	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291825311	SMP	1	0.00	0.00	603.67	455.71	0.00	0.00	0.00	10.98	10.98	3.31	402.00	463.00	408.00	462.00	611.67	455.61	619.50	455.50	0.00	0.00	0.00	0.00	0	1176	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-62.69	13.20	653.39	-6.18	14.28	619.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291827305	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	404.00	463.00	410.00	462.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	519	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-62.16	13.20	653.42	-6.18	14.28	619.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291831307	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	399.00	463.00	412.00	462.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	511	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-62.47	13.18	652.25	-6.18	14.28	619.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291833306	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	405.00	463.00	409.00	462.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1033	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-62.21	13.22	653.99	-6.18	14.28	619.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291835312	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	400.00	463.00	413.00	462.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	688	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-62.26	13.19	652.82	-6.18	14.28	619.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291839392	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	401.00	463.00	407.00	463.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	831	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-62.91	13.06	652.86	-6.18	14.28	619.94	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291841380	SMP	1	0.00	0.00	590.61	457.64	0.00	0.00	0.00	15.04	15.04	3.44	392.00	463.00	399.00	462.00	602.00	456.51	610.23	456.19	0.00	0.00	0.00	0.00	0	1709	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-65.13	13.18	652.40	-8.57	14.07	619.33	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291843416	SMP	1	0.00	0.00	572.91	457.58	0.00	0.00	0.00	13.28	13.28	3.47	375.00	463.00	382.00	462.00	584.52	456.52	593.37	456.33	0.00	0.00	0.00	0.00	0	981	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-69.61	13.17	651.93	-12.89	14.03	618.54	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291847306	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	355	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-69.61	13.17	651.93	-12.89	14.03	618.54	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291849305	SMP	1	0.00	0.00	583.89	458.17	0.00	0.00	0.00	14.52	14.52	3.54	387.00	464.00	394.00	463.00	596.46	457.00	605.00	456.51	0.00	0.00	0.00	0.00	0	1824	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-66.37	12.90	651.48	-9.91	13.93	617.85	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291851307	SMP	1	0.00	0.00	578.48	459.25	0.00	0.00	0.00	11.35	11.35	3.45	381.00	466.00	388.00	465.00	591.39	459.32	599.48	459.00	0.00	0.00	0.00	0.00	0	883	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-67.92	12.36	651.02	-11.23	13.31	617.30	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291855319	SMP	1	0.00	0.00	579.29	457.88	0.00	0.00	0.00	10.80	10.80	3.35	382.00	464.00	388.00	463.00	592.51	457.50	599.93	457.00	0.00	0.00	0.00	0.00	0	904	0	0	2	-1	1	0.00	0.00	0.00	0.00	0.00	0.00	-67.79	12.89	651.08	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291857335	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	354	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.79	12.89	651.08	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291859308	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	310	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.79	12.89	651.08	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291861307	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	379.00	465.00	391.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1032	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.68	12.60	649.93	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291863306	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	374.00	465.00	385.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	486	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-69.02	12.58	648.80	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291867305	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	374.00	465.00	380.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	468	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-69.68	12.58	648.87	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291869376	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	374.00	465.00	379.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1083	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-69.89	12.60	649.63	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291871310	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	364.00	466.00	372.00	465.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	657	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-72.06	12.31	648.81	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291875325	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	369.00	466.00	376.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	593	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-70.82	12.44	648.37	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291877308	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	367.00	466.00	379.00	465.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1657	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-70.58	12.28	647.25	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291879307	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	361.00	469.00	373.00	468.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	509	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-72.04	11.47	646.14	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291883307	SMP	1	369.27	447.52	0.00	0.00	15.05	15.05	4.04	0.00	0.00	0.00	376.00	462.00	388.00	463.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	631	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.96	13.03	645.04	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291885303	SMP	1	369.60	445.19	0.00	0.00	12.56	12.56	3.95	0.00	0.00	0.00	374.00	462.00	386.00	462.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1805	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-68.38	13.14	643.96	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291887308	SMP	1	377.41	442.45	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	381.00	458.00	393.00	458.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	768	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-66.42	14.17	642.88	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291891442	SMP	1	367.38	445.81	0.00	0.00	15.16	15.16	4.00	0.00	0.00	0.00	370.00	464.00	383.00	463.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	659	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-69.07	12.70	641.81	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291893306	SMP	1	365.45	443.55	0.00	0.00	19.10	19.10	0.00	0.00	0.00	0.00	369.00	464.00	382.00	463.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1808	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-69.22	12.68	640.75	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291895306	SMP	1	356.55	446.39	0.00	0.00	17.82	17.82	4.18	0.00	0.00	0.00	359.00	466.00	372.00	465.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	640	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.72	12.14	639.71	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291899427	SMP	1	361.65	446.98	0.00	0.00	16.48	16.48	4.25	0.00	0.00	0.00	364.00	464.00	377.00	462.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	911	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-70.30	12.77	638.67	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291901389	SMP	1	357.96	450.43	0.00	0.00	9.95	9.95	0.00	0.00	0.00	0.00	362.00	464.00	375.00	463.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1561	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-70.70	12.62	637.64	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291903379	SMP	1	352.29	453.13	0.00	0.00	7.06	7.06	0.00	0.00	0.00	0.00	357.00	464.00	370.00	463.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	873	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.89	12.60	636.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291907375	SMP	1	352.95	453.70	0.00	0.00	10.68	10.68	0.00	0.00	0.00	0.00	362.00	463.00	373.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	849	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-70.73	12.58	635.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291909306	SMP	1	352.64	455.02	0.00	0.00	9.42	9.42	0.00	0.00	0.00	0.00	360.00	463.00	371.00	464.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1315	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.14	12.56	634.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291911304	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	354	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.14	12.56	634.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291915309	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	329	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.14	12.56	634.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291917304	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	306	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.14	12.56	634.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291919303	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	304	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.14	12.56	634.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291921303	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	299	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-71.14	12.56	634.62	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291923302	SMP	1	341.45	456.16	0.00	0.00	19.32	19.32	4.45	0.00	0.00	0.00	349.00	465.00	360.00	465.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1818	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-73.87	12.15	633.63	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291925309	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	348	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-73.87	12.15	633.63	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291929308	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	324	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-73.87	12.15	633.63	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291931385	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	304	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-73.87	12.15	633.63	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291933301	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	297	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-73.87	12.15	633.63	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291935426	SMP	1	334.31	462.91	0.00	0.00	10.60	10.60	0.00	0.00	0.00	0.00	339.00	467.00	351.00	467.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1811	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-76.22	11.62	632.65	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291937429	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	343	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-76.22	11.62	632.65	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291941432	SMP	1	329.46	468.45	0.00	0.00	11.72	11.72	0.00	0.00	0.00	0.00	334.00	468.00	346.00	468.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	644	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-77.39	11.34	631.68	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291943436	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	376	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-77.39	11.34	631.68	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291945439	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	342	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-77.39	11.34	631.68	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291947428	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	304	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-77.39	11.34	631.68	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291949426	SMP	1	317.87	465.31	0.00	0.00	27.06	27.06	0.00	0.00	0.00	0.00	328.00	470.00	340.00	470.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1811	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-78.82	10.81	630.72	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291951433	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	315.00	472.00	327.00	472.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	528	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-82.04	10.28	629.76	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291955426	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	315	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-82.04	10.28	629.76	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291957427	SMP	1	311.47	471.79	0.00	0.00	5.42	5.42	0.00	0.00	0.00	0.00	318.00	471.00	321.00	470.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1180	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-82.41	10.67	629.76	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291959570	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	429	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-82.41	10.67	629.76	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291963536	SMP	1	306.75	474.38	0.00	0.00	7.13	7.13	0.00	0.00	0.00	0.00	318.00	472.00	329.00	473.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	925	0	0	0	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-81.27	10.14	628.82	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291965505	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	444	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-81.27	10.14	628.82	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291967497	SMP	1	304.52	476.07	0.00	0.00	8.89	8.89	4.08	0.00	0.00	0.00	316.00	473.00	327.00	473.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	2881	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-81.67	9.99	627.88	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291970385	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	748	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-81.67	9.99	627.88	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291975434	SMP	1	300.25	474.26	0.00	0.00	11.45	11.45	3.91	0.00	0.00	0.00	310.00	474.00	321.00	475.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	647	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-83.08	9.60	626.96	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16291977445	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	309.00	475.00	320.00	475.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	3572	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-83.22	9.45	626.04	-11.03	13.79	617.02	0.00	0.00	0.00	0.00	0.00	0.00	65535		
